"ID","id_10m","lon_10m_point","lat_10m_point","INT_50","Hyperlink","Section","Assessed"
1289,1290,145.700363887011,-16.8682594883077,"50","=HYPERLINK(""Frames_for_Analysis/1290_20251008_0002_L_0754.jpg"",""1290_20251008_0002_L_0754.jpg"")","",""
1290,1291,145.700298309848,-16.8683176958646,"","=HYPERLINK(""Frames_for_Analysis/1291_20251008_0002_L_0757.jpg"",""1291_20251008_0002_L_0757.jpg"")","",""
1291,1292,145.700227227524,-16.8683702598515,"","=HYPERLINK(""Frames_for_Analysis/1292_20251008_0002_L_0760.jpg"",""1292_20251008_0002_L_0760.jpg"")","",""
1292,1293,145.7001561452,-16.8684228238237,"","=HYPERLINK(""Frames_for_Analysis/1293_20251008_0002_L_0763.jpg"",""1293_20251008_0002_L_0763.jpg"")","",""
1293,1294,145.700085062876,-16.8684753877813,"","=HYPERLINK(""Frames_for_Analysis/1294_20251008_0002_L_0767.jpg"",""1294_20251008_0002_L_0767.jpg"")","",""
1294,1295,145.700013980551,-16.8685279517243,"50","=HYPERLINK(""Frames_for_Analysis/1295_20251008_0002_L_0771.jpg"",""1295_20251008_0002_L_0771.jpg"")","",""
1295,1296,145.699942898227,-16.8685805156526,"","=HYPERLINK(""Frames_for_Analysis/1296_20251008_0002_L_0774.jpg"",""1296_20251008_0002_L_0774.jpg"")","",""
1296,1297,145.699871815903,-16.8686330795664,"","=HYPERLINK(""Frames_for_Analysis/1297_20251008_0002_L_0776.jpg"",""1297_20251008_0002_L_0776.jpg"")","",""
1297,1298,145.699800884186,-16.8686858267693,"","=HYPERLINK(""Frames_for_Analysis/1298_20251008_0002_L_0779.jpg"",""1298_20251008_0002_L_0779.jpg"")","",""
1298,1299,145.699730737534,-16.8687395294587,"","=HYPERLINK(""Frames_for_Analysis/1299_20251008_0002_L_0782.jpg"",""1299_20251008_0002_L_0782.jpg"")","",""
1299,1300,145.699660590882,-16.8687932321329,"50","=HYPERLINK(""Frames_for_Analysis/1300_20251008_0002_L_0785.jpg"",""1300_20251008_0002_L_0785.jpg"")","",""
1300,1301,145.69959044423,-16.8688469347918,"","=HYPERLINK(""Frames_for_Analysis/1301_20251008_0002_L_0787.jpg"",""1301_20251008_0002_L_0787.jpg"")","",""
1301,1302,145.699520297577,-16.8689006374354,"","=HYPERLINK(""Frames_for_Analysis/1302_20251008_0002_L_0790.jpg"",""1302_20251008_0002_L_0790.jpg"")","",""
1302,1303,145.699450150925,-16.8689543400638,"","=HYPERLINK(""Frames_for_Analysis/1303_20251008_0002_L_0793.jpg"",""1303_20251008_0002_L_0793.jpg"")","",""
1303,1304,145.699380004273,-16.8690080426769,"","=HYPERLINK(""Frames_for_Analysis/1304_20251008_0002_L_0795.jpg"",""1304_20251008_0002_L_0795.jpg"")","",""
1304,1305,145.699309857621,-16.8690617452747,"50","=HYPERLINK(""Frames_for_Analysis/1305_20251008_0002_L_0798.jpg"",""1305_20251008_0002_L_0798.jpg"")","",""
1305,1306,145.699239710969,-16.8691154478573,"","=HYPERLINK(""Frames_for_Analysis/1306_20251008_0002_L_0801.jpg"",""1306_20251008_0002_L_0801.jpg"")","",""
1306,1307,145.699171018713,-16.8691708261756,"","=HYPERLINK(""Frames_for_Analysis/1307_20251008_0002_L_0804.jpg"",""1307_20251008_0002_L_0804.jpg"")","",""
1307,1308,145.699102979428,-16.8692269568281,"","=HYPERLINK(""Frames_for_Analysis/1308_20251008_0002_L_0807.jpg"",""1308_20251008_0002_L_0807.jpg"")","",""
1308,1309,145.699034940143,-16.869283087464,"","=HYPERLINK(""Frames_for_Analysis/1309_20251008_0002_L_0810.jpg"",""1309_20251008_0002_L_0810.jpg"")","",""
1309,1310,145.698966900858,-16.8693392180832,"50","=HYPERLINK(""Frames_for_Analysis/1310_20251008_0002_L_0813.jpg"",""1310_20251008_0002_L_0813.jpg"")","",""
1310,1311,145.698898861573,-16.8693953486857,"","=HYPERLINK(""Frames_for_Analysis/1311_20251008_0002_L_0817.jpg"",""1311_20251008_0002_L_0817.jpg"")","",""
1311,1312,145.698830356643,-16.8694509556274,"","=HYPERLINK(""Frames_for_Analysis/1312_20251008_0002_L_0819.jpg"",""1312_20251008_0002_L_0819.jpg"")","",""
1312,1313,145.698761572213,-16.86950624824,"","=HYPERLINK(""Frames_for_Analysis/1313_20251008_0002_L_0822.jpg"",""1313_20251008_0002_L_0822.jpg"")","",""
1313,1314,145.698692787783,-16.8695615408365,"","=HYPERLINK(""Frames_for_Analysis/1314_20251008_0002_L_0824.jpg"",""1314_20251008_0002_L_0824.jpg"")","",""
1314,1315,145.698624003353,-16.8696168334167,"50","=HYPERLINK(""Frames_for_Analysis/1315_20251008_0002_L_0827.jpg"",""1315_20251008_0002_L_0827.jpg"")","",""
1315,1316,145.698564360338,-16.8696789129558,"","=HYPERLINK(""Frames_for_Analysis/1316_20251008_0002_L_0829.jpg"",""1316_20251008_0002_L_0829.jpg"")","",""
1316,1317,145.698525487552,-16.8697564131713,"","=HYPERLINK(""Frames_for_Analysis/1317_20251008_0002_L_0833.jpg"",""1317_20251008_0002_L_0833.jpg"")","",""
1317,1318,145.698486614767,-16.8698339133549,"","=HYPERLINK(""Frames_for_Analysis/1318_20251008_0002_L_0838.jpg"",""1318_20251008_0002_L_0838.jpg"")","",""
1318,1319,145.698447741982,-16.8699114135068,"","=HYPERLINK(""Frames_for_Analysis/1319_20251008_0002_L_0842.jpg"",""1319_20251008_0002_L_0842.jpg"")","",""
1319,1320,145.698408753551,-16.8699888603534,"50","=HYPERLINK(""Frames_for_Analysis/1320_20251008_0002_L_0845.jpg"",""1320_20251008_0002_L_0845.jpg"")","",""
1320,1321,145.698369699233,-16.8700662768165,"","=HYPERLINK(""Frames_for_Analysis/1321_20251008_0002_L_0847.jpg"",""1321_20251008_0002_L_0847.jpg"")","",""
1321,1322,145.698330644916,-16.8701436932479,"","=HYPERLINK(""Frames_for_Analysis/1322_20251008_0002_L_0851.jpg"",""1322_20251008_0002_L_0851.jpg"")","",""
1322,1323,145.698291590598,-16.8702211096475,"","=HYPERLINK(""Frames_for_Analysis/1323_20251008_0002_L_0874.jpg"",""1323_20251008_0002_L_0874.jpg"")","",""
1323,1324,145.698250457738,-16.8702974791886,"","=HYPERLINK(""Frames_for_Analysis/1324_20251008_0002_L_0869.jpg"",""1324_20251008_0002_L_0869.jpg"")","",""
1324,1325,145.69820588891,-16.8703721182257,"50","=HYPERLINK(""Frames_for_Analysis/1325_20251008_0002_L_0885.jpg"",""1325_20251008_0002_L_0885.jpg"")","",""
1325,1326,145.69817453698,-16.8704493971322,"","=HYPERLINK(""Frames_for_Analysis/1326_20251008_0002_L_0864.jpg"",""1326_20251008_0002_L_0864.jpg"")","",""
1326,1327,145.698184185512,-16.8705348652983,"","=HYPERLINK(""Frames_for_Analysis/1327_20251008_0002_L_0894.jpg"",""1327_20251008_0002_L_0894.jpg"")","",""
1327,1328,145.698193834043,-16.8706203334258,"","=HYPERLINK(""Frames_for_Analysis/1328_20251008_0002_L_0898.jpg"",""1328_20251008_0002_L_0898.jpg"")","",""
1328,1329,145.698158052623,-16.870696243775,"","=HYPERLINK(""Frames_for_Analysis/1329_20251008_0002_L_0900.jpg"",""1329_20251008_0002_L_0900.jpg"")","",""
1329,1330,145.698111834568,-16.8707699583925,"50","=HYPERLINK(""Frames_for_Analysis/1330_20251008_0002_L_0903.jpg"",""1330_20251008_0002_L_0903.jpg"")","",""
1330,1331,145.698065616513,-16.8708436729812,"","=HYPERLINK(""Frames_for_Analysis/1331_20251008_0002_L_0905.jpg"",""1331_20251008_0002_L_0905.jpg"")","",""
1331,1332,145.698023796535,-16.8709196979366,"","=HYPERLINK(""Frames_for_Analysis/1332_20251008_0002_L_0907.jpg"",""1332_20251008_0002_L_0907.jpg"")","",""
1332,1333,145.697983622827,-16.8709965876785,"","=HYPERLINK(""Frames_for_Analysis/1333_20251008_0002_L_0909.jpg"",""1333_20251008_0002_L_0909.jpg"")","",""
1333,1334,145.697942283177,-16.8710727416601,"","=HYPERLINK(""Frames_for_Analysis/1334_20251008_0002_L_0913.jpg"",""1334_20251008_0002_L_0913.jpg"")","",""
1334,1335,145.697884256965,-16.8711383661142,"50","=HYPERLINK(""Frames_for_Analysis/1335_20251008_0002_L_0915.jpg"",""1335_20251008_0002_L_0915.jpg"")","",""
1335,1336,145.697826230752,-16.8712039905455,"","","","X"
1336,1337,145.697767457765,-16.8712690019472,"","","","X"
1337,1338,145.697708512396,-16.8713338718228,"","","","X"
1338,1339,145.697649567026,-16.8713987416761,"","","","X"
1339,1340,145.697590621657,-16.8714636115072,"50","","","X"
1340,1341,145.697514976708,-16.8715078626358,"","","","X"
1341,1342,145.697434628835,-16.8715463071375,"","","","X"
1342,1343,145.697354280963,-16.8715847516313,"","","","X"
1343,1344,145.697276450742,-16.8716274286058,"","","","X"
1344,1345,145.697200886463,-16.8716739149001,"50","","","X"
1345,1346,145.697125322183,-16.871720401183,"","","","X"
1346,1347,145.697049757904,-16.8717668874545,"","","","X"
1347,1348,145.696977110422,-16.8718162885922,"","","","X"
1348,1349,145.696925306015,-16.8718865190581,"","","","X"
1349,1350,145.696873501607,-16.871956749498,"50","","","X"
1350,1351,145.696821945594,-16.8720271460837,"","","","X"
1351,1352,145.69677081263,-16.8720978256552,"","","","X"
1352,1353,145.696461731498,-16.8723731287643,"","=HYPERLINK(""Frames_for_Analysis/1353_20251008_0002_L_0995.jpg"",""1353_20251008_0002_L_0995.jpg"")","",""
1353,1354,145.696391584852,-16.8724268304134,"","=HYPERLINK(""Frames_for_Analysis/1354_20251008_0002_L_0999.jpg"",""1354_20251008_0002_L_0999.jpg"")","",""
1354,1355,145.696321438207,-16.8724805320473,"50","=HYPERLINK(""Frames_for_Analysis/1355_20251008_0002_L_1003.jpg"",""1355_20251008_0002_L_1003.jpg"")","",""
1355,1356,145.696242070595,-16.872518013783,"","=HYPERLINK(""Frames_for_Analysis/1356_20251008_0002_L_1006.jpg"",""1356_20251008_0002_L_1006.jpg"")","",""
1356,1357,145.696156848868,-16.8725451979949,"","=HYPERLINK(""Frames_for_Analysis/1357_20251008_0002_L_1010.jpg"",""1357_20251008_0002_L_1010.jpg"")","",""
1357,1358,145.696071627141,-16.8725723822029,"","","","X"
1358,1359,145.695986405414,-16.8725995664069,"","","","X"
1359,1360,145.695906649488,-16.8726387300042,"50","","","X"
1360,1361,145.695827884083,-16.8726800645172,"","","","X"
1361,1362,145.695749118678,-16.8727213990212,"","","","X"
1362,1363,145.695670353272,-16.8727627335161,"","","","X"
1363,1364,145.695590665747,-16.8728021368946,"","","","X"
1364,1365,145.695506455427,-16.8728320686072,"50","","","X"
1365,1366,145.695422245107,-16.8728620003151,"","","","X"
1366,1367,145.695338034787,-16.8728919320182,"","","","X"
1367,1368,145.695253824467,-16.8729218637166,"","","","X"
1368,1369,145.695169489424,-16.8729514651184,"","","","X"
1369,1370,145.695084736983,-16.8729799611613,"50","","","X"
1370,1371,145.694999984542,-16.8730084571999,"","","","X"
1371,1372,145.694915232101,-16.8730369532342,"","","","X"
1372,1373,145.694830479659,-16.8730654492641,"","","","X"
1373,1374,145.694745689092,-16.8730938358806,"","","","X"
1374,1375,145.694660027297,-16.8731197224007,"50","","","X"
1375,1376,145.694574365502,-16.8731456089173,"","","","X"
1376,1377,145.694488703707,-16.8731714954304,"","","","X"
1377,1378,145.694403041913,-16.8731973819399,"","","","X"
1378,1379,145.694317380118,-16.8732232684458,"","","","X"
1379,1380,145.694228930226,-16.873236529942,"50","","","X"
1380,1381,145.694139648124,-16.8732460230362,"","","","X"
1381,1382,145.694050366021,-16.8732555161299,"","","","X"
1382,1383,145.693961083919,-16.8732650092231,"","","","X"
1383,1384,145.693871801816,-16.8732745023159,"","","","X"
1384,1385,145.693782519714,-16.8732839954082,"50","","","X"
1385,1386,145.693696292226,-16.873306963893,"","","","X"
1386,1387,145.693610924499,-16.8733337251965,"","","","X"
1387,1388,145.693525556771,-16.8733604864962,"","","","X"
1388,1389,145.693440189044,-16.8733872477922,"","","","X"
1389,1390,145.693354821316,-16.8734140090843,"50","","","X"
1390,1391,145.693269453589,-16.8734407703727,"","","","X"
1391,1392,145.693184085862,-16.8734675316572,"","","","X"
1392,1393,145.693098718134,-16.873494292938,"","","","X"
1393,1394,145.693011205026,-16.8735129289294,"","","","X"
1394,1395,145.69292279941,-16.8735281846836,"50","","","X"
1395,1396,145.692834393793,-16.8735434404365,"","","","X"
1396,1397,145.692745988176,-16.8735586961882,"","","","X"
1397,1398,145.692657582559,-16.8735739519387,"","","","X"
1398,1399,145.692569176943,-16.873589207688,"","","","X"
1399,1400,145.692480771326,-16.873604463436,"50","","","X"
1400,1401,145.692392365709,-16.8736197191828,"","","","X"
1401,1402,145.692303532341,-16.8736321931711,"","","","X"
1402,1403,145.692214281774,-16.8736419540235,"","","","X"
1403,1404,145.692125031208,-16.8736517148754,"","","","X"
1404,1405,145.692035780641,-16.8736614757268,"50","","","X"
1405,1406,145.691946530074,-16.8736712365777,"","","","X"
1406,1407,145.691857279507,-16.8736809974281,"","","","X"
1407,1408,145.69176802894,-16.873690758278,"","","","X"
1408,1409,145.691678778373,-16.8737005191274,"","","","X"
1409,1410,145.691589527806,-16.8737102799763,"50","","","X"
1410,1411,145.691500187735,-16.8737189767023,"","","","X"
1411,1412,145.691410454739,-16.8737230019126,"","","","X"
1412,1413,145.691320721744,-16.8737270271229,"","","","X"
1413,1414,145.691230988748,-16.8737310523331,"","","","X"
1414,1415,145.691141255753,-16.8737350775432,"50","","","X"
1415,1416,145.691051522757,-16.8737391027532,"","","","X"
1416,1417,145.690961789761,-16.8737431279632,"","","","X"
1417,1418,145.690872056766,-16.873747153173,"","","","X"
1418,1419,145.69078232377,-16.8737511783828,"","","","X"
1419,1420,145.690693079998,-16.8737604089672,"50","","","X"
1420,1421,145.690604036484,-16.8737717703085,"","","","X"
1421,1422,145.69051499297,-16.8737831316491,"","","","X"
1422,1423,145.690425949456,-16.873794492989,"","","","X"
1423,1424,145.690391878595,-16.8737376434281,"","","","X"
1424,1425,145.690359373797,-16.873659157539,"50","","","X"
1425,1426,145.690314804983,-16.873584519793,"","","","X"
1426,1427,145.690248218218,-16.8735391153107,"","","","X"
1427,1428,145.690163435958,-16.8735613671392,"","","","X"
1428,1429,145.690113485088,-16.8736257848114,"","","","X"
1429,1430,145.690042197311,-16.8736644571727,"50","","","X"
1430,1431,145.689953714007,-16.8736780271036,"","","","X"
1431,1432,145.689864351254,-16.8736867977667,"","","","X"
1432,1433,145.689774988502,-16.8736955684294,"","","","X"
1433,1434,145.689685625749,-16.8737043390917,"","","","X"
1434,1435,145.689596262996,-16.8737131097536,"50","","","X"
1435,1436,145.689507118796,-16.873723537502,"","","","X"
1436,1437,145.689418281135,-16.8737362894631,"","","","X"
1437,1438,145.689329443475,-16.8737490414233,"","","","X"
1438,1439,145.689240605815,-16.8737617933827,"","","","X"
1439,1440,145.689151768154,-16.8737745453413,"50","","","X"
1440,1441,145.689062868425,-16.8737862887522,"","","","X"
1441,1442,145.688973080727,-16.873783603716,"","","","X"
1442,1443,145.688883293028,-16.8737809186798,"","","","X"
1443,1444,145.68879350533,-16.8737782336436,"","","","X"
1444,1445,145.688703717631,-16.8737755486073,"50","","","X"
1445,1446,145.688613929933,-16.873772863571,"","","","X"
1446,1447,145.688524142235,-16.8737701785347,"","","","X"
1447,1448,145.688434354536,-16.8737674934983,"","","","X"
1448,1449,145.688344566838,-16.8737648084619,"","","","X"
1449,1450,145.68825477914,-16.8737621234255,"50","","","X"
1450,1451,145.688164991441,-16.873759438389,"","","","X"
1451,1452,145.688075203743,-16.8737567533524,"","","","X"
1452,1453,145.687985416045,-16.8737540683159,"","","","X"
1453,1454,145.687895621968,-16.8737530911403,"","","","X"
1454,1455,145.687805816508,-16.8737551619686,"50","","","X"
1455,1456,145.687716011048,-16.8737572327969,"","","","X"
1456,1457,145.687626205589,-16.8737593036252,"","","","X"
1457,1458,145.687536400129,-16.8737613744534,"","","","X"
1458,1459,145.687446594669,-16.8737634452817,"","","","X"
1459,1460,145.687356789209,-16.8737655161099,"50","","","X"
1460,1461,145.687266983749,-16.873767586938,"","","","X"
1461,1462,145.687177178289,-16.8737696577662,"","","","X"
1462,1463,145.687087372829,-16.8737717285943,"","","","X"
1463,1464,145.68699756737,-16.8737737994224,"","","","X"
1464,1465,145.686907826866,-16.8737729439151,"50","","","X"
1465,1466,145.686818194301,-16.8737672256587,"","","","X"
1466,1467,145.686728561737,-16.873761507402,"","","","X"
1467,1468,145.686638929172,-16.8737557891452,"","","","X"
1468,1469,145.686549296608,-16.8737500708883,"","","","X"
1469,1470,145.686459664043,-16.8737443526312,"50","","","X"
1470,1471,145.686370031479,-16.8737386343738,"","","","X"
1471,1472,145.686280398914,-16.8737329161164,"","","","X"
1472,1473,145.686190989379,-16.8737250053698,"","","","X"
1473,1474,145.686101887125,-16.873714073872,"","","","X"
1474,1475,145.686012784872,-16.8737031423737,"50","","","X"
1475,1476,145.685923682619,-16.8736922108746,"","","","X"
1476,1477,145.685834580365,-16.873681279375,"","","","X"
1477,1478,145.685745676793,-16.8736763177919,"","","","X"
1478,1479,145.685657481975,-16.8736926526714,"","","","X"
1479,1480,145.685569287157,-16.8737089875494,"50","","","X"
1480,1481,145.685481092339,-16.873725322426,"","","","X"
1481,1482,145.685392836747,-16.8737412035088,"","","","X"
1482,1483,145.685303187665,-16.8737466795173,"","","","X"
1483,1484,145.685213538583,-16.8737521555257,"","","","X"
1484,1485,145.685123889501,-16.873757631534,"50","","","X"
1485,1486,145.685034240419,-16.873763107542,"","","","X"
1486,1487,145.684944591337,-16.8737685835499,"","","","X"
1487,1488,145.684854942255,-16.8737740595577,"","","","X"
1488,1489,145.68476732146,-16.8737581748043,"","","","X"
1489,1490,145.684680172067,-16.8737373255112,"50","","","X"
1490,1491,145.684593022674,-16.8737164762159,"","","","X"
1491,1492,145.684505873281,-16.8736956269182,"","","","X"
1492,1493,145.684418723889,-16.8736747776183,"","","","X"
1493,1494,145.684329628966,-16.8736643592803,"","","","X"
1494,1495,145.68424032346,-16.8736550699875,"50","","","X"
1495,1496,145.684151017954,-16.8736457806943,"","","","X"
1496,1497,145.684061712447,-16.8736364914006,"","","","X"
1497,1498,145.683972406941,-16.8736272021064,"","","","X"
1498,1499,145.683883101435,-16.8736179128118,"","","","X"
1499,1500,145.683793602708,-16.8736105947256,"50","","","X"
1500,1501,145.683704049819,-16.8736038292066,"","","","X"
1501,1502,145.683614496929,-16.8735970636875,"","","","X"
1502,1503,145.683524944039,-16.873590298168,"","","","X"
1503,1504,145.683435391149,-16.8735835326484,"","","","X"
1504,1505,145.683345632534,-16.8735817622884,"50","","","X"
1505,1506,145.683255801005,-16.8735817622884,"","","","X"
1506,1507,145.683165969477,-16.8735817622884,"","","","X"
1507,1508,145.683076137948,-16.8735817622884,"","","","X"
1508,1509,145.682986367737,-16.8735837004231,"","","","X"
1509,1510,145.682896700736,-16.8735889008318,"50","","","X"
1510,1511,145.682807033735,-16.8735941012403,"","","","X"
1511,1512,145.682717366734,-16.8735993016487,"","","","X"
1512,1513,145.682627699733,-16.8736045020569,"","","","X"
1513,1514,145.682537937291,-16.873601141711,"","","","X"
1514,1515,145.682448174758,-16.8735977731505,"50","","","X"
1515,1516,145.682358412225,-16.8735944045898,"","","","X"
1516,1517,145.682268649692,-16.8735910360291,"","","","X"
1517,1518,145.68217888716,-16.8735876674683,"","","","X"
1518,1519,145.682089124627,-16.8735842989075,"","","","X"
1519,1520,145.681999394196,-16.8735803499825,"50","","","X"
1520,1521,145.681909761646,-16.8735746315076,"","","","X"
1521,1522,145.68194822286,-16.8731818385752,"","","","X"
1522,1523,145.68203630988,-16.8731649794056,"","","","X"
1523,1524,145.682124313932,-16.8731514567762,"","","","X"
1524,1525,145.68221146326,-16.8731723063796,"50","","","X"
1525,1526,145.682299825254,-16.8731837295454,"","","","X"
1526,1527,145.682389656782,-16.8731837295454,"","","","X"
1527,1528,145.682479488311,-16.8731837295454,"","","","X"
1528,1529,145.682569319839,-16.8731837295454,"","","","X"
1529,1530,145.682659142573,-16.8731833758875,"50","","","X"
1530,1531,145.682748872416,-16.873179286823,"","","","X"
1531,1532,145.68283860226,-16.8731751977584,"","","","X"
1532,1533,145.682926854806,-16.8731637742953,"","","","X"
1533,1534,145.683011744392,-16.8731356545965,"","","","X"
1534,1535,145.683096633977,-16.8731075348935,"50","","","X"
1535,1536,145.683181523563,-16.8730794151864,"","","","X"
1536,1537,145.683268278084,-16.8730824139091,"","","","X"
1537,1538,145.683356923899,-16.8730927505299,"","","","X"
1538,1539,145.683446755427,-16.8730927505299,"","","","X"
1539,1540,145.683536586956,-16.8730927505299,"50","","","X"
1540,1541,145.683626399665,-16.8730938674325,"","","","X"
1541,1542,145.683716184495,-16.8730966389211,"","","","X"
1542,1543,145.683805969325,-16.8730994104096,"","","","X"
1543,1544,145.683895754155,-16.873102181898,"","","","X"
1544,1545,145.683985448749,-16.8731063877946,"50","","","X"
1545,1546,145.684074932607,-16.8731139436202,"","","","X"
1546,1547,145.684164416465,-16.8731214994455,"","","","X"
1547,1548,145.684253900323,-16.8731290552704,"","","","X"
1548,1549,145.684343384181,-16.8731366110951,"","","","X"
1549,1550,145.684432098704,-16.8731266862666,"50","","","X"
1550,1551,145.684520601784,-16.8731119570594,"","","","X"
1551,1552,145.684609104864,-16.8730972278509,"","","","X"
1552,1553,145.684697477787,-16.8730818065734,"","","","X"
1553,1554,145.684785793866,-16.8730660830467,"","","","X"
1554,1555,145.684874109946,-16.8730503595188,"50","","","X"
1555,1556,145.684962426025,-16.8730346359895,"","","","X"
1556,1557,145.685050742104,-16.8730189124589,"","","","X"
1557,1558,145.685139058184,-16.873003188927,"","","","X"
1558,1559,145.685228572069,-16.872996568665,"","","","X"
1559,1560,145.68531820463,-16.8729908503308,"50","","","X"
1560,1561,145.68540783719,-16.8729851319964,"","","","X"
1561,1562,145.685497469751,-16.8729794136618,"","","","X"
1562,1563,145.685587102312,-16.8729736953271,"","","","X"
1563,1564,145.685676734873,-16.8729679769922,"","","","X"
